-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
453,-5.4172849873,6.2167674065,4.9448050397092E-05,0.1460537336,7.8380033426,202.0027280435,0.000006049,9.236122078,-7.5875006747,101.8588415271,-0.0009606502,5.3266564481,19.0619829072,177.1596827431,-0.0028456926,7.470481271,-24.9159144391,177.1428551302,-0.0032036044,7.9342762537,15.108317345,195.1030182936,-0.0010931416,10.2211420256,-31.6148295676,160.9101746882,0.0023762953,9.6977428131,-4.128707849,270.1272370691,-0.0028069505,12.6727734816,-17.9740010783,218.8750659275,-0.0039956182,13.0471853177,1.8049987794,196.468725344,-0.0011173149,12.1141168805,-10.655054722,152.9416024419,0.0018923668,9.1631147202,-0.8464832792,93.0327464727,0.0050375139,6.983281622,0.4629937865,68.0372980399,0.0003674365,5.5572768783,-11.1791728238,3.9717556731,-9.9328657382,7.5521765125,-8.5375918139,8.8391488644,-8.5909490588,9.9079056685,-8.7753494589,11.2003719582,-9.4421994179,8.9403031093,-10.1853840611,6.3405288287,-10.5018794591,5.8330614011,-10.6324203157,5.4956165066,-10.3942662761,4.9857430819,-10.052240362,4.8079777625,-9.9939068587,4.789274248,-10.2673129935,4.5318692614,-9.9994935233,4.4688783089,-10.1992004522,4.8664872315,-10.7467524605,4.1148212653,-10.1483676546,5.7541829883,-9.6744898063,6.469943819,-9.2120346913,6.3532849914,-9.2242669578,6.128216119,-9.5374569069,5.5775614953,-9.3055605799,5.7811877484,-9.6580330363,6.1496972443,-11.5935935846,6.4584184159,-14.7821869362,7.577165188,-14.8563644773,7.6790645047,6
454,-6.6489706599,9.8726882524,0.0002186878,0.1679298809,7.408018175,178.9830620989,-0.0007738907,8.2416950712,-10.022623534,89.4370876559,-0.0037329058,4.9505482679,22.1174991224,124.0405331781,0.0007541452,5.7594698447,-13.3315357171,159.4101952586,-0.000409599,7.4538663567,16.4007826207,547.9892028753,-0.0011155669,16.5856545069,-30.5210490985,199.9839258861,-0.0027012164,8.3631626991,5.1446454343,271.6713413369,-0.0025575065,9.3582904135,-17.4512225011,160.4092751494,-0.0005563397,8.1232547232,9.2014271599,187.4398397889,0.0022983742,10.7298793956,-5.560719503,113.4268161012,0.0018418409,6.778911621,1.2767332454,94.8750205037,0.0007878925,6.2469785808,6.6909891813,73.3587963893,0.0011317025,5.5724510521,-11.4611546137,3.305560749,-10.4271233353,7.7566774222,-10.5694621189,13.9136668842,-10.3071270524,15.9262049935,-10.2475055862,17.6282557998,-11.0225151089,15.1513871999,-11.8351530371,10.7645102286,-12.1652430393,8.1889824503,-12.1133575156,8.7173217876,-11.5505954896,9.0216058703,-11.2199499742,8.5885855296,-10.9472636838,9.4830596476,-10.7602265472,9.0647118645,-10.6513817827,10.8700144238,-10.7298463391,11.5284021027,-11.3922594051,8.0790489263,-10.9596413465,8.4073912513,-10.780927091,8.8537699296,-10.8012416172,8.4352310048,-11.1520531956,7.161545228,-11.0742054338,6.0923788724,-10.4603093194,7.2212928021,-10.6223606857,7.3989103135,-12.7303340807,6.7466989738,-16.0070197093,10.7036180795,-16.0697238867,10.920500602,6
455,-4.5879038293,4.0990182835,0.0002573353,0.1029801442,10.9317428443,114.986324036,0.0014639885,5.2148067614,-5.7208814373,110.5571309234,0.0018028805,4.4201517667,16.2099854991,176.6812916117,0.0024156306,7.5592548192,-24.9567180856,124.9388479739,-0.0010435282,6.7847541871,9.2743807332,307.9195339836,0.001022055,12.0987271571,-28.8651000241,170.2592253627,-0.0013619588,9.5873277254,7.3336367448,172.3888930903,0.0014453069,10.1215724876,-14.7535174475,117.6822028006,0.0007498298,8.524930375,3.0496889298,123.6339558463,-0.0008900703,8.5269760602,-11.2460652974,96.0039563933,-0.0008641815,6.8715749491,-2.8706374079,87.9439275645,-0.0025865215,5.751083975,-3.9036267106,100.9344857228,-0.0012763343,5.4739084914,-9.6911584869,1.7008036335,-8.8392366484,2.8414848784,-7.1724292767,5.5976267144,-7.8690617793,5.1237104933,-7.8010997738,5.9490398961,-7.9368722784,6.5258479808,-8.3743116953,6.3678825464,-8.8390109162,6.1028727476,-9.3259404,4.3817545181,-9.6234564144,2.9250597334,-9.5259655695,3.7274717465,-9.4842633357,4.0089917755,-9.3711279256,3.6528546205,-9.3862869943,3.3698816637,-9.2290674788,3.7274979545,-9.3603589136,3.2956674862,-9.5375189407,2.7096154321,-9.2290139858,3.0562105959,-8.8673861313,3.7309563945,-8.8847855413,3.8661327617,-9.0338229812,3.8542828632,-8.8806287809,4.7034320264,-8.7500829873,5.016747845,-10.6268241324,4.3492396781,-13.9135875462,5.6896621103,-13.9840192364,5.5781410451,6
456,-5.1437962003,7.1452059279,-0.000034722,0.1703382302,3.682441655,235.0330022752,-0.0002445934,9.4977472444,-12.139207326,110.5571969118,-0.0013910716,5.8790530903,21.9281681122,213.3344035117,-0.0017394625,8.3768628361,-24.130940097,149.7288254079,-0.0025294617,8.3845601451,4.0930149847,354.5295826673,0.0016910232,15.4440638747,-25.4120225774,265.2646560812,-0.005031749,13.0413313374,3.9699113736,164.1712609225,-0.0018106813,10.9692193914,-29.4053852836,233.3440744522,-0.0037675573,12.356778692,9.5843376476,174.4456471944,0.002121085,13.194552644,-11.7939443139,163.7753245071,0.002328674,9.7670876536,-0.0152884011,124.1458460584,-0.0018528128,9.054184099,6.3617535595,117.5194150068,0.0011378796,7.9075906352,-11.724432184,3.7574873386,-10.1629361267,9.2779977162,-9.2564714217,9.5116393617,-8.9142932307,9.2542747882,-8.9931084108,9.8281214138,-9.4127684703,9.9618635707,-10.1251048006,7.9756712663,-10.7179319607,5.5808414601,-10.4028816161,6.3491168115,-10.1229563874,6.5313246819,-10.1965475895,5.4213629243,-10.2905608567,4.346902136,-10.0403692334,4.7602596885,-9.7045167655,5.4956720482,-9.2402935971,7.120927902,-9.3814230963,7.372975233,-8.8029441574,8.1978425785,-7.9884438492,10.3043504265,-8.8092077022,9.2728371612,-9.7563672094,7.9979883559,-9.748014896,7.6834868865,-9.070053978,8.1409116543,-8.8701343801,8.763907945,-10.8607680451,8.7360600627,-14.4629740173,8.9012941264,-14.5350044912,8.7252880405,6
457,-4.8703139712,5.6933287525,0.000263824,0.2182607178,3.2098137239,208.1015909304,0.0006064697,10.3492601917,-13.527867921,151.6637718519,-0.002261515,7.3658037098,13.4532418183,213.1741485168,0.002271392,8.6279430972,-27.8611169318,167.9326029216,-0.0066695262,9.676292472,11.5429805589,296.2727313242,0.0003966052,15.5877284065,-28.7655173707,200.6795542195,0.0010938483,11.0661038802,7.7519968264,215.1926057346,-0.0020252397,10.6998973449,-22.2541474127,150.6295273081,-0.0020238548,10.8170560306,6.2006470175,145.3623456194,0.0054745534,10.6293090762,-10.1381388417,107.2948959157,-0.002946745,8.1060947277,-0.9573348502,106.9070249841,-0.0080592524,8.2402431227,-9.201748873,126.9179536631,-0.0025824319,6.6143695703,-11.6568338612,2.3376769755,-10.5393877467,5.1390800896,-9.0162973398,8.4155638381,-9.0327133773,7.8398198151,-9.1266709271,7.7315653345,-9.0510433152,8.6129469593,-9.1232087807,8.2527146063,-9.4423825349,7.0410127246,-9.7242787312,6.6121032471,-9.6508119589,6.3875833714,-9.2211783043,6.9293443471,-9.2393972068,6.3533050465,-9.6037780715,4.788866274,-9.6610023269,3.9635551185,-9.066694054,4.9094850461,-8.8662634963,5.5524998324,-9.3346767615,4.570215431,-8.97156164,4.2504537644,-8.539252348,5.5782869834,-8.7260529824,5.7628032835,-8.817760299,6.0277066438,-8.7254792248,5.866188707,-8.4108624221,6.9841525766,-10.0331047548,7.7099667703,-14.1004056913,7.6739651282,-14.2835669908,7.3809426128,6
458,-4.6719031252,8.1960824691,-1.58305724682092E-05,0.2741058185,2.5507685974,225.5398897013,-0.0005994205,10.6896393044,-16.6126830406,233.9969963082,0.0032310733,11.7446827913,19.8186354905,252.1574394213,-0.0028809068,10.5356751274,-28.3073135023,143.5192114782,0.0012557867,9.9840973824,2.3414740243,467.7601059941,0.0016751463,18.6816532466,-28.3910610416,218.6314343056,0.0006327976,15.1626378615,-2.6817293621,359.9789044851,0.0004037059,16.7269474604,-16.3206087659,209.2303451809,-0.000482746,13.0194970192,-0.1002842204,219.0710067523,-0.0007929425,11.0593637284,-6.0016662214,122.7712100981,0.0020158028,10.4254584196,-4.1472268359,145.5011414999,-0.0015923576,9.1588691235,-5.0880744535,111.6008558371,-8.76786527161405E-05,6.4257495029,-12.0119020213,4.5844524375,-11.4376596764,7.2477965262,-8.7927755268,13.3604330122,-9.0172505573,12.5022246971,-8.9422007299,13.3733045406,-9.1133243787,11.7198308069,-9.4053689353,10.6863601465,-10.0895057185,9.3212971331,-10.3499282607,9.1203136862,-9.9967487991,8.9410618582,-9.8399222276,9.0332286431,-9.6339858434,9.2577075548,-9.2836661179,8.776118163,-9.3095068416,8.3895488215,-9.101552073,8.9229798753,-8.5465847558,10.0806734495,-8.5078063743,9.4783060193,-8.6768279318,8.0970988695,-8.3151839614,8.1439417309,-8.3944203348,7.9848439016,-8.6503894768,8.3045586198,-9.2246715069,9.0010545018,-9.6192836546,8.6642471243,-11.1383717028,8.3146749853,-14.0617820901,9.8038522257,-14.1187348747,9.7802489326,6
459,-6.4007253062,6.2934720443,-0.000198511,0.1232106506,6.7774955806,108.1738351848,-0.0009832423,5.2063484024,-9.6371347634,68.7033058891,0.0026054888,3.8176895202,24.0986880599,134.3962703646,-0.0004332642,6.1782422953,-10.4031641252,163.7794643531,0.002818365,7.1712316706,24.6046901683,465.8898500839,-0.0004860613,11.9892338224,-28.2544864106,244.1829316267,-0.0011326702,10.2714952151,7.7632948073,167.9678681221,-0.0016895779,8.7380468513,-22.8980376369,202.4489256928,0.0012353356,10.1084607561,4.5167715858,215.8233610867,0.0047767917,10.6154836677,-7.3288866095,181.1215119859,0.0032295547,7.7721764302,1.3326236542,137.5937798255,-0.0028349367,8.2630083644,0.5498084627,88.7871155297,-0.0013173033,6.1603718232,-10.7280433384,1.5574935873,-9.729381084,4.105243767,-9.6781303037,11.8789344729,-9.8811068547,12.7746464423,-10.5699303145,13.1971565326,-11.2610455029,10.4693601135,-11.839487915,7.22867564,-11.9034024971,6.2536921866,-11.5957929359,5.8649797421,-10.9209942802,5.2045502565,-10.431254466,3.7326206267,-10.4181139119,3.721912304,-10.5982138126,4.4840955619,-10.3167528581,6.5484910773,-10.2285254975,7.7601741418,-10.6561648216,5.7192327385,-10.7938608408,5.1319298937,-10.493296043,6.4463943164,-10.2932110813,7.4115569634,-10.5659278634,5.9023032209,-10.3502719679,3.4794948768,-9.9840354745,4.8542663621,-9.8286730738,6.09899681,-12.0554043669,6.244618714,-15.7463257059,7.4091136575,-15.8411085395,7.4291862209,6
460,-6.7763544986,9.5166962974,-0.00009031,0.1658345868,8.0062591337,183.3876373642,0.0010549704,8.0461004647,-10.0622684209,84.7347077634,-0.0015768592,4.8631267744,21.2672976221,118.0815822271,-0.0007056968,5.694358815,-13.6737523632,189.2254648051,-0.002742429,8.580957702,13.8658046244,478.6871846437,-0.0012537311,15.3557347396,-34.6392971145,197.131421956,-0.0034800523,9.6420434445,5.1053131794,218.9756945318,-0.0015215155,9.7016940579,-18.2614935256,160.5367506102,0.0001408408,8.3472442839,7.3687371117,230.1027027662,0.0013886253,10.914111347,-5.1517702902,125.4779020349,0.0015334865,7.1993736974,0.3365346063,101.6874773939,0.0004602043,6.6580123723,3.8593447708,77.1855377901,0.0010742012,5.1744194722,-11.8416359461,4.1926780329,-10.6973086775,9.5305213425,-10.4319597729,14.7659990228,-10.2035992266,15.8685015315,-10.2335915184,16.9282086582,-10.9356582531,13.8548633085,-11.7027360144,10.0100850184,-12.324224946,7.5188889661,-12.320372156,7.2759468028,-11.7239933699,7.9116833348,-11.3684773971,7.1967316413,-11.0473539154,7.0997786291,-10.8628276797,7.5048247476,-10.7238876833,9.7577244468,-10.6740872322,10.2073860428,-11.4643220088,7.1924293626,-11.1444615317,7.4508309312,-11.1278866791,7.6359301828,-11.1612974814,7.2626675896,-11.3479675741,6.7429842966,-11.1303823941,5.8566813222,-10.6688005133,6.2077033212,-10.7628581543,6.8117555466,-12.8342203266,6.8436788133,-16.1753006615,10.0798970126,-16.2543530589,10.5315131913,6
461,-5.8709431778,9.1216890344,-0.0003952503,0.174627674,3.6583217624,205.1944915766,0.0016907221,8.5052341708,-10.9742600964,127.3522950231,-0.0010527415,5.6359656511,21.3293198451,212.7521730529,-0.0013296551,8.165061052,-22.8241036649,163.0135787677,0.0012215607,8.7446087408,10.5327202729,287.8675361735,0.0061847202,12.3440090404,-28.4446712064,231.5750844597,0.0032483351,12.6753317308,5.9723488694,176.5850297447,0.0018321406,11.1781090586,-28.4505952775,234.2557464473,-0.0005400992,11.2701278859,8.2464697772,176.4111303326,-0.0011961719,12.1571621639,-9.9221945267,166.3104047857,-0.0016794897,9.6021148342,-0.8625364836,143.4330646067,-0.0007772148,8.4986558725,4.788465441,101.6745202347,-0.0006165558,7.1945632027,-12.0084577077,4.5545680786,-10.7521660701,10.9907192827,-9.7677936301,12.422298178,-9.5527563497,11.822151986,-9.8868833005,11.3300748239,-10.2098464509,10.1388505037,-10.8546354498,8.5332593407,-11.409710573,6.2436313785,-11.1234245343,6.6313501107,-10.6954326763,6.9147247172,-10.6771751835,6.3890711398,-10.7639634811,5.1197685309,-10.6141805555,5.3875848652,-10.3537850347,6.1012300763,-10.0344828448,8.3526233566,-10.1172586764,8.0487280953,-9.8240321938,9.043959769,-9.0711517922,11.4417775879,-9.6168244439,10.6132819426,-10.2982882904,8.7663638323,-10.0548161847,8.6423642484,-9.3364403545,9.6775425391,-9.3328541216,10.3267927165,-11.4082259725,9.7898850606,-15.1529503179,10.8341257356,-15.2869331148,10.6479101706,6
462,-4.1845800466,7.2438252952,0.0019162425,0.2423338595,-0.5760858174,250.6006946706,-0.0066056755,11.4850438792,-16.345605022,286.6586042695,-0.0125051156,12.2602669559,19.8426991191,264.0046513274,0.0069710405,10.6887752397,-29.8809450378,137.4031702469,-0.0118199442,10.1118792254,2.0758728349,495.3313307608,-0.0046072454,22.8384700759,-29.4410644079,237.7031064752,-0.0148056244,14.7765446622,-0.3766873093,358.268105632,-0.0037090561,17.3871772244,-16.8343759509,180.2518508318,-0.0080326086,12.314160059,1.4919715357,218.2580425924,0.0099378658,12.254135793,-6.4258476511,122.764368941,-0.0045447939,9.5713826787,-3.4709191375,142.1372622137,0.0120849312,9.3095694144,-4.015939264,108.8595156693,-0.0068544144,6.7871800868,-11.9850930511,5.0293987096,-11.4700686641,7.6133944647,-8.8643823204,13.5879377845,-8.9393329751,12.864695057,-8.8978237507,13.6119566722,-8.8573655316,12.7425337433,-9.2129776309,11.4604872719,-9.8769962454,9.313328543,-10.1894171725,8.7166898294,-9.792214759,8.5517214862,-9.6920503177,8.4196849926,-9.4763984279,8.9907358769,-9.0284274524,8.2536771096,-8.9403521128,8.0973485282,-8.6838637185,8.518005592,-8.1677447553,9.0995223509,-7.9989185583,8.966806344,-8.1123504774,7.2076979462,-7.7533446907,7.2892486527,-7.8658580832,6.9619637541,-8.0468796916,7.105168719,-8.4233134627,8.4146202475,-8.8417554764,8.0744962292,-10.3543978156,7.5157930817,-13.488981856,8.6168822573,-13.5774751124,8.6854507561,6
463,-6.247715621,5.6972656281,-0.000343319,0.1383502901,6.1057953113,118.7138427203,-0.0001564004,6.3884686004,-10.7136944421,81.6686546223,-0.000679855,4.4290626692,20.9507731135,144.2209530443,-0.003114425,7.2276443198,-16.2784623771,139.4427309196,0.0006766259,8.0511753486,24.4659249782,365.3856376795,-0.0013575854,13.2040208728,-28.021223677,207.1519393378,0.0032583954,10.4100196052,7.6028527035,133.5012139242,-0.0008842469,8.7854069911,-24.5668522533,171.014705289,-0.0035155548,9.7196137224,0.8833273176,244.0636057068,-0.0030082,12.2586781066,-6.6653760203,168.0864504161,0.0002077164,8.5625019002,2.9258636257,135.3375717718,-0.0021865794,9.1130101039,0.6063215969,84.1269087125,0.0027654889,5.9615627395,-11.1806395389,2.2837573137,-9.9893863373,5.6540801903,-9.6690022398,10.717855853,-9.8303320716,11.2918645879,-10.3099314088,12.1917142467,-10.850239401,10.1240177664,-11.5455833367,7.2470576866,-11.4800027904,6.7059069358,-10.9837354553,6.5758955218,-10.3824242319,5.3219315603,-10.1914613179,3.5724998277,-10.3798798863,3.3670967378,-10.6801397522,4.0314447617,-10.3042810011,5.6384574264,-10.0750008362,6.6825478227,-10.5733072297,5.1960761245,-10.641500151,4.7518051547,-10.3818751919,5.5408414165,-9.9768711368,5.9698075742,-10.1500386964,4.9310114736,-10.0290314715,3.6510918251,-9.5383316948,5.02015688,-9.6688996509,4.8312188461,-11.8811678392,4.8924629575,-15.5668745155,6.664588385,-15.7088411998,6.8220058846,6
464,-6.0382874399,8.3954748042,-0.0007607207,0.1903993092,7.3809917428,220.8282464215,0.0017835904,8.3997455086,-10.1630071337,81.8831074926,0.0003873259,5.3737374428,20.6429930775,147.662284921,-0.0027465628,6.3060514076,-14.0872234155,211.5384821463,0.0202075867,8.4394133266,9.8518216072,578.3327488599,-0.0038840089,22.901374702,-34.6617547432,238.9885849112,0.0108035787,9.9008950024,5.7520025052,174.8981214806,-0.0109392612,9.6929259821,-19.7406683373,192.7326034956,0.0073768481,9.6162891829,7.3995518675,216.0555434348,-0.0029529481,11.0102467159,-4.6347453275,139.7390226634,0.0077516129,8.841694691,2.0111182383,126.5227975115,-0.0039778516,9.5650587394,2.8066789445,85.0652458507,-0.000344303,6.6176192404,-11.5170063001,2.9927601941,-10.1608237203,7.6814420083,-9.9302167916,12.3639532778,-9.6131084627,13.8071760277,-9.4930492567,14.5689548454,-10.1542696718,12.9661286301,-11.0335225033,9.5546722782,-11.6902421661,6.8436944914,-11.7535648021,7.0143022146,-11.1282300162,7.690955971,-10.7971018876,6.7670660575,-10.5520895134,6.7500183233,-10.3842260495,7.483623528,-10.132376168,9.2932730325,-9.8108931207,10.5828375615,-10.6162314249,7.2867668902,-10.4772156367,6.8515721257,-10.4437423527,7.3148721837,-10.4752622537,7.7273003122,-10.757186077,8.1352339916,-10.7168439965,6.3225062015,-10.0744852853,6.0998961129,-9.9834437608,6.9822100076,-12.1340121151,6.9726357171,-15.3959199024,9.2205006304,-15.4582161152,9.4964286591,6
465,-5.4761170839,7.8603558052,0.0015587679,0.1569122118,2.7943620788,228.9903858446,-0.0093373167,9.0629084031,-12.6860125771,124.1045513765,-0.0017743771,5.6088794585,22.1257244604,196.422192047,-0.0071234899,7.6168671026,-21.7036864532,155.7361641944,0.0057516135,8.6750123913,10.0795095756,320.9064277082,-0.0053136057,14.111644233,-27.7368067543,261.1563272874,0.0031867572,12.4113305003,3.1358332083,180.6368577104,-0.0004428071,10.5597904517,-26.3669937086,213.0071334335,0.0092599454,10.5951926758,10.6927419413,185.3748607794,-0.0050599717,11.6712241663,-9.7984051512,157.1197897596,0.0033876371,8.994501855,0.5191938317,129.843820922,-0.0074239106,8.3057132711,3.9706124716,99.1565994016,-0.0017026563,7.1104391118,-11.7803612712,4.0974542863,-10.4848232754,10.0197635389,-9.6665505302,11.571669863,-9.4406392295,11.356100046,-9.5953472389,11.183836727,-9.8998175545,9.9574557977,-10.6310902215,7.8080241861,-11.237644952,5.0483108533,-10.9321071067,4.4870304377,-10.3842604125,4.9484409476,-10.2630471842,5.4141060087,-10.1904206267,4.8736446933,-10.014707023,5.4720403515,-9.930118149,5.9103370122,-9.6107991456,7.5360632172,-9.592427894,7.5504030793,-9.4376395478,8.2456210996,-8.5107739378,10.7258905253,-9.0603367853,10.0825616822,-9.6797075367,8.8250959867,-9.8865333497,8.9713393926,-9.1443253168,9.2193222787,-9.0032214373,9.4901679301,-11.1479572812,8.4184289904,-14.7363933205,9.4903730262,-14.8780856438,9.3338865455,6
466,-5.0805068669,7.4445933357,1.6172123120585E-05,0.1825608029,7.5149959715,185.0364644049,-0.0002327342,8.6027251036,-10.2905651129,131.4508284289,0.0014886615,6.6344011951,15.1220560146,185.7855606751,-0.0034124777,7.8009349254,-26.1309081486,163.7472437874,0.0013517373,8.82574485,7.9009215373,412.299610535,-0.0030644519,14.7585702652,-34.764000701,228.2803880498,0.0026908768,12.2491680963,-3.2471125768,279.4687472898,-0.0009214195,10.9501236667,-14.8951341287,142.5204925646,0.0025937806,8.8778217677,3.5044201169,220.5075406029,-0.001067969,12.3580427806,-10.706800059,133.6380365782,-0.0002582634,8.9998825659,1.7696912748,110.8203930997,-0.0019272103,7.3017281857,-0.2253238034,93.5979037774,-0.0008129979,5.8913983565,-11.2915012486,2.5106429222,-10.7832407981,4.9860973378,-8.6352659477,9.4564312091,-8.4081183109,10.4767631715,-8.3274550233,11.3945123369,-8.7776284753,9.5621577892,-9.6208277583,6.9894894313,-9.9733037029,6.7110017879,-10.2811138684,5.8237668367,-10.2339169613,5.6862600135,-9.9902833191,6.9570109756,-9.730665817,7.6387625836,-9.445248414,7.1015747783,-9.7839422625,6.9765748258,-9.7366721779,7.0182292304,-10.0214791775,5.9104281819,-10.1426821344,5.7479830194,-9.4976220522,7.1566992548,-9.1477402316,7.3860540269,-9.185153298,7.3372902134,-9.2836931486,7.5965523356,-9.6118029016,6.6632934247,-9.5666350538,6.2829321121,-11.0769635484,6.9353847929,-14.5032577411,8.5321853524,-14.5441644429,8.7634860572,6
467,-5.8295684454,12.7648124006,-7.90076946278354E-05,0.215981483,4.2434192472,217.4863810634,-0.001659129,8.6432150217,-14.6765416816,103.764671708,-2.27073447355464E-05,6.5722908971,25.6910965781,193.5120043752,-0.0005641276,7.5838841186,-20.2725914369,195.9191632137,0.0009439685,9.2622695994,11.0318235981,544.0430261948,-0.0020530072,17.6466810738,-19.8187482352,214.8523210338,0.0004328263,11.2981435636,2.4989641414,204.078391757,-0.0016623772,10.2861926105,-20.7669729494,205.1815338758,0.000527847,10.8107908243,5.7558178439,265.3965551413,-0.0014997038,13.8012645814,-8.4091317126,136.1691382113,-0.0006213224,8.9972989041,-0.7226302899,96.5420871278,0.0014293755,6.7641527995,-4.886480626,114.0648334638,-0.0022454191,6.6535061128,-11.5984319276,4.8615044245,-10.5217709989,10.0657096526,-9.8107522329,13.8951367552,-9.8679416192,14.6638461316,-10.2632232851,13.8527889226,-10.6927061089,13.8266892445,-10.8787901573,12.864151113,-11.1492790145,10.5813946241,-11.2857473477,9.5760081017,-10.8068194329,10.511998705,-10.4277151327,10.3046500476,-10.3494058495,10.0375941198,-10.4022069988,9.6949498116,-10.4494471151,10.7225878538,-9.776814651,13.999691776,-9.204166222,15.5023994145,-9.79408044,11.6765237916,-9.0594037195,14.0598354927,-8.8971666387,13.8791960752,-9.8120351302,11.7758105958,-10.069504201,11.529446448,-10.1819605282,10.1282985578,-10.1984235385,9.6483296297,-11.9235400877,9.7223253542,-15.2505103219,13.3426390314,-15.3343894878,13.7000871128,6
468,-4.8920291999,4.2444695089,-0.0005451001,0.1453962042,5.651882825,166.5689372635,0.0017920313,6.8842725887,-11.9726796287,130.1598274054,0.003840398,5.8574929469,16.9657511341,207.7729217627,-0.003473011,7.5831781195,-25.9789046833,108.8725753405,-0.0011828434,7.2346069337,7.2599557344,344.1145690955,-0.0002489053,13.4372795711,-31.1082507518,189.8444520712,0.0020920521,10.8020895975,6.942584226,197.4868616813,-0.0010261592,10.8421880865,-16.9370610804,163.5814834115,-0.0019614509,9.6131937838,6.3216327612,134.0506799166,-0.0036301198,8.640692541,-15.5334948885,136.1766335784,0.0037120186,9.213013144,-3.3832097023,110.731961798,0.000890945,7.0943054681,1.4312245117,91.9074498292,-0.0018197801,6.0565809817,-11.1007199862,2.1542711732,-10.0863130325,4.1732786047,-8.918394263,5.4905762878,-8.2800289923,6.4738585521,-8.6212728238,6.0552106144,-8.9858275825,5.4274252067,-9.1261434106,5.1798188857,-9.2119306046,5.7770537637,-9.8379377076,4.4032044528,-10.1534323465,2.7727585822,-9.8374955859,3.5533852781,-9.5723408566,3.9757176918,-9.144433789,3.7197674533,-9.1399218153,4.2025980328,-9.2334480173,4.0218917001,-9.2256728722,3.7161208924,-9.1899471446,3.2460266966,-8.7884755062,4.2601954699,-8.6490452402,5.0651271091,-9.0326537528,4.3224174855,-9.0935611918,4.526052181,-8.8974496825,6.180771933,-8.6731298484,5.5661345722,-10.5848586754,5.0700047769,-14.2004411369,6.1021526942,-14.3274843741,5.9187188376,6
469,-6.0397625649,7.605839581,0.0003707777,0.1973160848,11.1194522724,182.9945687473,-0.0004529949,7.6784979578,-4.0268543409,158.0277296325,0.0017218919,8.5703485601,22.0736841762,181.0356030988,-0.0010464328,8.1291177169,-20.0030637602,173.4264811227,0.0007240708,9.1064074512,9.1204232025,510.4084140433,-0.0002565394,18.163385802,-25.5305282259,226.9621805321,0.001859615,13.4302986392,-3.8233189341,330.0388688155,0.0025380343,14.317139365,-15.1480045418,189.8904011816,0.0034813344,11.226982171,3.8637015146,145.0151082,0.0026201738,10.1344298141,-13.0528300888,138.3478841234,-0.0004302494,9.0557608898,-0.1154881442,116.9844735051,-0.0004076658,8.186258813,2.9803817947,93.91785079,-0.0010019738,6.8511310119,-11.0963968056,2.7033104379,-10.1573963292,5.1515794979,-8.8220769954,9.6355565351,-9.3064041459,10.9257069533,-9.3996220047,12.9321815092,-10.0794436942,11.4833626392,-11.0477315461,9.1285402428,-11.492364298,7.4935974441,-11.5718827626,7.3834233499,-11.5448461447,7.4501762751,-11.5565313619,7.1916556345,-11.4449300449,7.4934948695,-11.0647148085,8.4908270124,-11.0067832228,8.7066752231,-11.4543603516,7.2064009252,-11.5572096471,6.4838068133,-10.9952501572,7.9247758926,-10.5528686621,8.6731014683,-10.4187129458,9.0277956556,-10.5769009555,8.3270355665,-11.1113286007,7.7077422068,-11.1319421949,8.0540254563,-11.0035479783,7.9244218814,-12.7355987277,7.3944700897,-15.5740792957,9.4542230455,-15.5747864359,9.3480613982,7
470,-5.5946309029,6.0583201632,9.63782283754012E-05,0.2272267117,4.9209365291,158.2986985634,-0.0002047093,7.6759151678,-9.9744099714,116.0637438484,-0.003210834,7.0271551892,26.3043675777,115.8095232502,0.0007502106,6.7467005239,-14.8873630247,133.0882928522,-0.0028049189,8.5497445425,22.7353029249,214.5498222523,0.0016715872,10.864759156,-25.244194562,166.6546191006,-0.0034014044,9.5038571826,5.5931273508,198.1577105566,0.0001421936,11.1635721967,-20.4800909271,223.884455753,-0.002377182,11.843122351,9.4462865923,135.9267323506,-0.0015953622,9.314758981,-13.5321909497,159.2213678433,-0.0028584508,9.3965551084,3.1351778269,88.5098518018,-0.0007539234,6.8919196956,9.0239258316,111.1629265707,-5.78368606115611E-05,8.0040750853,-9.8597278084,3.4547413177,-9.675667412,7.5700418039,-9.2421555247,9.7706713762,-9.3066338995,10.8596818751,-9.4975925877,10.1068906398,-10.7937794329,7.3637578757,-11.2425135536,6.0543609426,-10.937177501,6.1196081292,-10.7432316065,6.3913304601,-10.4785002122,6.277212199,-10.1958378609,6.1233432847,-9.8777808549,6.1675719902,-9.6571120473,6.3793511748,-9.635619678,6.3669230937,-9.7324274096,6.44861055,-10.1772966356,5.3398490926,-9.5889434912,6.5129136272,-8.9892110622,7.2116951419,-8.9709374782,6.6679448955,-9.3212247817,6.2521848969,-9.7994985099,5.6615609743,-9.0225724797,6.425887399,-9.0622550441,6.9404884638,-11.1303339231,6.7543120779,-14.9237268648,7.6349018926,-15.1092434755,7.4293313957,7
